"","datetime","X","date","water_temp","F_temp","month_yr","Station","TideHeight"
"12871",2017-09-26 04:00:00,6416,"2017-09-26",15.69,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.24563280688206
"12873",2017-09-26 05:00:00,6417,"2017-09-26",15.695,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.32858830637363
"12877",2017-09-26 07:00:00,6419,"2017-09-26",17.43,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.23749156992278
"12879",2017-09-26 08:00:00,6420,"2017-09-26",17.41,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.10889520258099
"12889",2017-09-26 13:00:00,6425,"2017-09-26",16.3,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.14248369146086
"12891",2017-09-26 14:00:00,6426,"2017-09-26",16.06,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.32366668408284
"12893",2017-09-26 15:00:00,6427,"2017-09-26",16.47,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.49251475187829
"12895",2017-09-26 16:00:00,6428,"2017-09-26",16.68,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.59558302802051
"12897",2017-09-26 17:00:00,6429,"2017-09-26",16.535,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.58602179331071
"12899",2017-09-26 18:00:00,6430,"2017-09-26",16.59,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44303454772814
"12901",2017-09-26 19:00:00,6431,"2017-09-26",17.14,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.18625370787295
"12919",2017-09-27 04:00:00,6440,"2017-09-27",15.695,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.04446585006376
"12921",2017-09-27 05:00:00,6441,"2017-09-27",15.975,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.20244095761724
"12923",2017-09-27 06:00:00,6442,"2017-09-27",16.1,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.29956531223779
"12927",2017-09-27 08:00:00,6444,"2017-09-27",18.28,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.26980924545602
"12929",2017-09-27 09:00:00,6445,"2017-09-27",18.29,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.16989819595572
"12931",2017-09-27 10:00:00,6446,"2017-09-27",17.68,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06003786878745
"12937",2017-09-27 13:00:00,6449,"2017-09-27",15.975,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.02695933931509
"12939",2017-09-27 14:00:00,6450,"2017-09-27",15.84,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.15415808180479
"12941",2017-09-27 15:00:00,6451,"2017-09-27",15.745,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.31733115089476
"12943",2017-09-27 16:00:00,6452,"2017-09-27",16.04,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.46941599162471
"12947",2017-09-27 18:00:00,6454,"2017-09-27",16.82,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.53820891505407
"12949",2017-09-27 19:00:00,6455,"2017-09-27",17.26,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.39563525515789
"12951",2017-09-27 20:00:00,6456,"2017-09-27",17.125,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.1504044148724
"12969",2017-09-28 05:00:00,6465,"2017-09-28",16.425,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.02547945191346
"12971",2017-09-28 06:00:00,6466,"2017-09-28",16.44,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.19884338510799
"12973",2017-09-28 07:00:00,6467,"2017-09-28",16.73,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.31713937639407
"12975",2017-09-28 08:00:00,6468,"2017-09-28",18.44,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.35936801823488
"12977",2017-09-28 09:00:00,6469,"2017-09-28",18.465,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.32101087366756
"12979",2017-09-28 10:00:00,6470,"2017-09-28",18.325,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.22064630324383
"12981",2017-09-28 11:00:00,6471,"2017-09-28",18.02,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.09725471535316
"12987",2017-09-28 14:00:00,6474,"2017-09-28",16.27,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00972111686524
"12989",2017-09-28 15:00:00,6475,"2017-09-28",15.885,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.13110352190554
"12991",2017-09-28 16:00:00,6476,"2017-09-28",15.67,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.29400306872068
"12993",2017-09-28 17:00:00,6477,"2017-09-28",15.655,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44860140231466
"12995",2017-09-28 18:00:00,6478,"2017-09-28",16.95,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.54056988477429
"12997",2017-09-28 19:00:00,6479,"2017-09-28",16.825,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.52662239691877
"12999",2017-09-28 20:00:00,6480,"2017-09-28",17.595,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.38986220997728
"13001",2017-09-28 21:00:00,6481,"2017-09-28",17.72,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.14899020781593
"13021",2017-09-29 07:00:00,6491,"2017-09-29",16.49,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.24335751883046
"13023",2017-09-29 08:00:00,6492,"2017-09-29",16.57,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.37682619334068
"13025",2017-09-29 09:00:00,6493,"2017-09-29",17.34,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41969074841146
"13027",2017-09-29 10:00:00,6494,"2017-09-29",18.33,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.3647300948185
"13029",2017-09-29 11:00:00,6495,"2017-09-29",18.335,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.23500444049178
"13031",2017-09-29 12:00:00,6496,"2017-09-29",17.745,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.07950619371645
"13039",2017-09-29 16:00:00,6500,"2017-09-29",15.455,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.09528892298141
"13041",2017-09-29 17:00:00,6501,"2017-09-29",15.36,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27598433457513
"13043",2017-09-29 18:00:00,6502,"2017-09-29",15.31,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44891868741627
"13045",2017-09-29 19:00:00,6503,"2017-09-29",16.38,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.556188275945
"13047",2017-09-29 20:00:00,6504,"2017-09-29",16.48,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.55063591200208
"13049",2017-09-29 21:00:00,6505,"2017-09-29",17.02,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41199497171054
"13051",2017-09-29 22:00:00,6506,"2017-09-29",16.915,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.15843631513087
"13069",2017-09-30 07:00:00,6515,"2017-09-30",15.18,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.12127588069635
"13071",2017-09-30 08:00:00,6516,"2017-09-30",15.62,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.3338517391028
"13073",2017-09-30 09:00:00,6517,"2017-09-30",15.7,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.46314813231458
"13077",2017-09-30 11:00:00,6519,"2017-09-30",17.99,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.37450833040882
"13079",2017-09-30 12:00:00,6520,"2017-09-30",17.87,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.19409788061188
"13081",2017-09-30 13:00:00,6521,"2017-09-30",17.44,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00123694298691
"13089",2017-09-30 17:00:00,6525,"2017-09-30",15.68,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06718564101981
"13091",2017-09-30 18:00:00,6526,"2017-09-30",15.55,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27937234251688
"13093",2017-09-30 19:00:00,6527,"2017-09-30",16.03,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.47894017500342
"13095",2017-09-30 20:00:00,6528,"2017-09-30",16.38,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.60236159582058
"13097",2017-09-30 21:00:00,6529,"2017-09-30",16.725,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.59665710537265
"13099",2017-09-30 22:00:00,6530,"2017-09-30",16.57,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.43925109970084
"13101",2017-09-30 23:00:00,6531,"2017-09-30",16.86,1,"2017-09","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.15335153074757
"13119",2017-10-01 08:00:00,6540,"2017-10-01",15.055,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.24505368508452
"13121",2017-10-01 09:00:00,6541,"2017-10-01",15.115,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.4563641149622
"13123",2017-10-01 10:00:00,6542,"2017-10-01",15.175,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.55205590237722
"13127",2017-10-01 12:00:00,6544,"2017-10-01",17.59,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.32963956377015
"13129",2017-10-01 13:00:00,6545,"2017-10-01",17.55,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.09018866208325
"13139",2017-10-01 18:00:00,6550,"2017-10-01",14.745,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06051716339096
"13141",2017-10-01 19:00:00,6551,"2017-10-01",14.755,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.31034087906586
"13143",2017-10-01 20:00:00,6552,"2017-10-01",14.66,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.53558214743012
"13147",2017-10-01 22:00:00,6554,"2017-10-01",16.15,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.64366313425441
"13149",2017-10-01 23:00:00,6555,"2017-10-01",16.16,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44822989019666
"13151",2017-10-02 00:00:00,6556,"2017-10-02",16.045,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.11572040366662
"13167",2017-10-02 08:00:00,6564,"2017-10-02",14.54,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.12415557932389
"13169",2017-10-02 09:00:00,6565,"2017-10-02",14.51,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.40529036274106
"13171",2017-10-02 10:00:00,6566,"2017-10-02",14.58,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.58715550232171
"13177",2017-10-02 13:00:00,6569,"2017-10-02",17.04,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.22003515263927
"13191",2017-10-02 20:00:00,6576,"2017-10-02",14.68,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.36451303799273
"13193",2017-10-02 21:00:00,6577,"2017-10-02",14.525,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.60614254982317
"13195",2017-10-02 22:00:00,6578,"2017-10-02",14.77,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.72805964843492
"13197",2017-10-02 23:00:00,6579,"2017-10-02",14.97,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.67066906993276
"13199",2017-10-03 00:00:00,6580,"2017-10-03",15.315,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.42308803613258
"13201",2017-10-03 01:00:00,6581,"2017-10-03",15.7,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.04124644196681
"13217",2017-10-03 09:00:00,6589,"2017-10-03",14.31,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.31601943624028
"13219",2017-10-03 10:00:00,6590,"2017-10-03",14.3,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.57778673447852
"13221",2017-10-03 11:00:00,6591,"2017-10-03",14.275,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.69799918170557
"13225",2017-10-03 13:00:00,6593,"2017-10-03",16.35,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.38883495039794
"13227",2017-10-03 14:00:00,6594,"2017-10-03",16.295,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.04912150463228
"13239",2017-10-03 20:00:00,6600,"2017-10-03",14.63,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.11858381887405
"13241",2017-10-03 21:00:00,6601,"2017-10-03",14.47,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.42919596181726
"13243",2017-10-03 22:00:00,6602,"2017-10-03",14.71,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.67278626285377
"13245",2017-10-03 23:00:00,6603,"2017-10-03",14.83,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.7694304159959
"13247",2017-10-04 00:00:00,6604,"2017-10-04",15.03,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.66359137687258
"13249",2017-10-04 01:00:00,6605,"2017-10-04",15.065,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.36072749584694
"13265",2017-10-04 09:00:00,6613,"2017-10-04",14.01,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.19670071672542
"13267",2017-10-04 10:00:00,6614,"2017-10-04",14.055,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.52082595506038
"13269",2017-10-04 11:00:00,6615,"2017-10-04",14.25,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.73355492094237
"13271",2017-10-04 12:00:00,6616,"2017-10-04",14.13,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.76356332022747
"13275",2017-10-04 14:00:00,6618,"2017-10-04",16.12,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.23635941494576
"13289",2017-10-04 21:00:00,6625,"2017-10-04",14.84,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.16546084420165
"13291",2017-10-04 22:00:00,6626,"2017-10-04",14.81,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.48754720725882
"13293",2017-10-04 23:00:00,6627,"2017-10-04",14.91,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.71799631770832
"13295",2017-10-05 00:00:00,6628,"2017-10-05",15.06,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.77711010222727
"13297",2017-10-05 01:00:00,6629,"2017-10-05",14.97,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.61943854459873
"13299",2017-10-05 02:00:00,6630,"2017-10-05",15.35,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27149490802871
"13313",2017-10-05 09:00:00,6637,"2017-10-05",14.615,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05793477043067
"13315",2017-10-05 10:00:00,6638,"2017-10-05",14.58,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41882763287399
"13317",2017-10-05 11:00:00,6639,"2017-10-05",14.525,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.70875766467808
"13319",2017-10-05 12:00:00,6640,"2017-10-05",14.535,1,"2017-10","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.84646735139123
